product,kind,id,name,basis,price,scope,source_pages,status,exception
smartdrape,surcharge,aluminum_shim,Aluminum Shim,flat,28,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,long_l_bracket,Long L Bracket,flat,61,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,keystone,Keystone,flat,73,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,additional_wand,Additional Wand,flat,89,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,additional_vanes_pack_of_6_length_48,Additional vanes (pack of 6) - Length 48,flat,230,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,additional_vanes_pack_of_6_length_60,Additional vanes (pack of 6) - Length 60,flat,270,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,additional_vanes_pack_of_6_length_72,Additional vanes (pack of 6) - Length 72,flat,310,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,additional_vanes_pack_of_6_length_84,Additional vanes (pack of 6) - Length 84,flat,350,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,additional_vanes_pack_of_6_length_100,Additional vanes (pack of 6) - Length 100,flat,390,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,additional_vanes_pack_of_6_length_120,Additional vanes (pack of 6) - Length 120,flat,460,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,additional_vanes_pack_of_6_length_132,Additional vanes (pack of 6) - Length 132,flat,500,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,additional_vanes_pack_of_6_length_144,Additional vanes (pack of 6) - Length 144,flat,540,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,configuration_field,mount_type,Mount,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartdrape,configuration_field,stack_option,Stack,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartdrape,configuration_field,vane_style,Vane style,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartdrape,configuration_field,additional_vanes,Additional vanes,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartdrape,configuration_field,control_side,Control side,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartdrape,configuration_field,lift_system,Lift / control,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartdrape,configuration_field,hard_surface_install,Hard-surface install,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartdrape,configuration_field,ladder_over_15ft,Ladder over 15 ft,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
